x,y,z
0.907618,-0.512828,0.783594
0.907525,-0.511554,0.782789
0.906966,-0.511139,0.782504
0.90635,-0.511379,0.782285
0.906304,-0.511648,0.781956
0.90651,-0.511413,0.78145
0.9069,-0.511064,0.781206
0.90721,-0.51056,0.780686
0.906678,-0.510862,0.780428
0.905668,-0.512331,0.779799
0.905319,-0.513658,0.779527
0.905394,-0.513717,0.779674
0.905532,-0.513511,0.779496
0.905352,-0.514072,0.779257
0.905668,-0.514149,0.779611
0.905012,-0.513974,0.779184
0.905204,-0.513805,0.77851
0.905643,-0.513948,0.777783
0.905666,-0.514176,0.777729
0.905268,-0.515511,0.777675
0.905831,-0.515675,0.777597
0.906093,-0.514929,0.777519
0.906497,-0.513563,0.77801
0.906568,-0.513625,0.778
0.906082,-0.514631,0.777071
0.905182,-0.516061,0.776079
0.90438,-0.516566,0.776077
0.904352,-0.515773,0.776414
0.904881,-0.51459,0.776727
0.905414,-0.51385,0.777221
0.905,-0.514834,0.777005
0.904602,-0.515044,0.776935
0.905536,-0.515081,0.777496
0.906207,-0.515374,0.77758
0.90613,-0.515231,0.777975
0.906158,-0.51507,0.778203
0.905849,-0.514455,0.777948
0.905717,-0.513939,0.777585
0.906163,-0.513465,0.777387
0.906403,-0.513668,0.777282
1.24073,0.120774,0.535334
1.24073,0.120774,0.535334
1.24136,0.120549,0.53714
1.24222,0.120601,0.539124
1.24137,0.120776,0.539733
1.23977,0.120781,0.541986
1.23728,0.122278,0.543673
1.23369,0.122123,0.545013
1.22512,0.122039,0.54792
1.21704,0.120913,0.552296
1.20696,0.118419,0.556206
1.1933,0.115659,0.56199
1.17776,0.111888,0.570434
1.15997,0.101633,0.579794
1.14021,0.089131,0.59123
1.11853,0.0722666,0.605182
1.09789,0.0517946,0.621993
1.07872,0.0299436,0.637748
1.05852,0.00726237,0.653627
1.04042,-0.0177329,0.669176
1.02294,-0.0433332,0.685218
1.00536,-0.0733322,0.69963
0.988943,-0.103316,0.713152
0.980351,-0.126794,0.728135
0.972769,-0.148736,0.74343
0.964527,-0.170797,0.757406
0.958803,-0.191683,0.771959
0.95398,-0.211757,0.783683
0.951793,-0.230558,0.795995
0.948316,-0.248374,0.805372
0.943912,-0.266476,0.81319
0.941983,-0.282397,0.821321
0.938371,-0.297436,0.827216
0.936953,-0.312311,0.833458
0.935411,-0.32404,0.838954
0.934172,-0.338068,0.843213
0.933374,-0.353504,0.846503
0.933603,-0.367828,0.84936
0.933985,-0.382827,0.852225
0.934626,-0.394027,0.853831
0.935954,-0.408996,0.855497
0.937961,-0.422218,0.856665
0.940946,-0.431821,0.857731
0.942741,-0.441253,0.857337
0.93291,-0.464398,0.848333
0.922878,-0.488016,0.840992
0.918249,-0.503436,0.836149
0.915704,-0.513705,0.832214
0.913471,-0.521221,0.827767
0.912374,-0.52459,0.822909
0.91179,-0.527931,0.818264
0.911979,-0.529964,0.81338
0.914121,-0.530386,0.809299
0.913973,-0.530049,0.804099
0.91575,-0.530587,0.79958
0.917789,-0.530544,0.796218
0.918711,-0.52882,0.791697
0.91739,-0.527359,0.78685
0.91504,-0.526294,0.782794
0.913821,-0.525066,0.779456
0.913395,-0.524559,0.777399
0.912383,-0.524369,0.776037
0.911661,-0.5242,0.775214
0.911778,-0.52496,0.775007
0.911299,-0.524671,0.774251
0.91232,-0.52527,0.773826
0.910734,-0.525212,0.772955
0.91114,-0.52628,0.772177
0.910502,-0.527127,0.771332
0.909638,-0.527366,0.771585
0.909878,-0.527413,0.771271
0.909159,-0.525464,0.770131
0.909455,-0.525602,0.770366
0.909509,-0.524497,0.77042
0.909948,-0.524373,0.771141
0.910744,-0.525341,0.771128
0.912126,-0.526497,0.771671
0.912301,-0.526399,0.771753
0.912872,-0.524644,0.771794
0.912293,-0.524818,0.771469
0.912463,-0.525502,0.771169
0.912656,-0.524088,0.770982
0.91192,-0.523046,0.771197
0.911891,-0.523509,0.770993
0.910845,-0.522857,0.770934
0.911586,-0.522287,0.771112
0.912503,-0.522675,0.771043
0.912532,-0.522997,0.770737
0.911825,-0.524593,0.770389
0.912695,-0.522939,0.770135
1.23567,0.114735,0.534657
1.23567,0.114735,0.534657
1.23486,0.117182,0.535272
1.23357,0.118451,0.537225
1.23015,0.118278,0.538672
1.22447,0.119007,0.539702
1.21633,0.118479,0.541648
1.20583,0.116109,0.546647
1.19078,0.113078,0.554061
1.17406,0.107862,0.564603
1.15665,0.0999279,0.577681
1.137,0.088571,0.591587
1.11589,0.0731419,0.606419
1.095,0.0555631,0.621913
1.07582,0.0361385,0.638084
1.05843,0.0152002,0.654455
1.04202,-0.00717751,0.670259
1.0261,-0.0312243,0.68519
1.00975,-0.0583827,0.699902
0.995046,-0.0874344,0.715516
0.982851,-0.11503,0.731308
0.971969,-0.140895,0.746347
0.96271,-0.165353,0.761047
0.955085,-0.189645,0.775305
0.949472,-0.213962,0.78957
0.946074,-0.238093,0.804141
0.943453,-0.262148,0.817146
0.941047,-0.285199,0.82803
0.938154,-0.306792,0.836384
0.935883,-0.326559,0.842413
0.936209,-0.34446,0.847253
0.937244,-0.36289,0.85043
0.938393,-0.380249,0.852582
0.93923,-0.396354,0.853823
0.939273,-0.412122,0.853724
0.94018,-0.425498,0.853253
0.941104,-0.431795,0.85312
0.94173,-0.442565,0.852395
0.940325,-0.451574,0.850205
0.931815,-0.467141,0.842045
0.919976,-0.48568,0.830332
0.912092,-0.496745,0.822371
0.907931,-0.504497,0.816501
0.906438,-0.507846,0.814067
0.903925,-0.510302,0.807545
0.902396,-0.511002,0.802523
0.902942,-0.510302,0.796006
0.901772,-0.510795,0.792742
0.902351,-0.509564,0.789734
0.902751,-0.510257,0.786584
0.902984,-0.509322,0.785374
0.902673,-0.509028,0.783897
0.900797,-0.508138,0.782087
0.898995,-0.507679,0.778952
0.898474,-0.507654,0.776947
0.898419,-0.508831,0.776374
0.898675,-0.509042,0.774276
0.899029,-0.510125,0.773894
0.898296,-0.509809,0.772985
0.898082,-0.511343,0.772532
0.897625,-0.51167,0.772104
0.896846,-0.512818,0.771251
0.898771,-0.511009,0.772384
0.898542,-0.511246,0.772281
0.897151,-0.511526,0.770866
0.897108,-0.512424,0.770856
0.895851,-0.513678,0.771998
0.895159,-0.513536,0.771213
0.895554,-0.514132,0.771208
0.896463,-0.514518,0.771944
0.897382,-0.514402,0.772163
0.897721,-0.514094,0.771461
0.897556,-0.513366,0.77091
0.898576,-0.512702,0.772178
0.899393,-0.512794,0.773346
0.897892,-0.512923,0.772145
0.897632,-0.513435,0.772304
0.897127,-0.512709,0.772184
0.897612,-0.51199,0.77311
0.898627,-0.511002,0.773427
0.898542,-0.510494,0.772349
0.898747,-0.510565,0.772284
0.897797,-0.510939,0.771341
0.897837,-0.511221,0.771821
0.898118,-0.510885,0.771531
0.898098,-0.511708,0.771609
0.898493,-0.512859,0.771481
0.897828,-0.513007,0.770445
0.897984,-0.512578,0.770855
0.898902,-0.512316,0.771028
1.20118,0.0894126,0.559797
1.20118,0.0894126,0.559797
1.19281,0.0743685,0.564784
1.1851,0.0511014,0.573167
1.17923,0.0240353,0.581915
1.17504,-0.00430273,0.589828
1.17149,-0.0334126,0.596402
1.17098,-0.0690192,0.600601
1.17272,-0.105178,0.604607
1.17469,-0.138288,0.611922
1.17694,-0.17088,0.618839
1.17976,-0.201597,0.627768
1.18188,-0.227062,0.638699
1.18314,-0.249701,0.648775
1.18395,-0.269711,0.660443
1.18313,-0.288473,0.670179
1.18082,-0.307574,0.677324
1.17773,-0.32481,0.686839
1.17622,-0.343123,0.693672
1.17618,-0.361016,0.698733
1.17534,-0.379524,0.704573
1.1727,-0.39473,0.710136
1.1681,-0.411282,0.716521
1.16526,-0.427236,0.722833
1.16185,-0.44172,0.729845
1.1519,-0.457587,0.73971
1.13928,-0.469242,0.753026
1.12706,-0.480282,0.764502
1.11238,-0.492844,0.775332
1.09636,-0.504181,0.78513
1.08134,-0.513423,0.794379
1.05884,-0.535591,0.793745
1.03485,-0.552785,0.79381
1.01382,-0.563214,0.797168
0.995781,-0.567584,0.801349
0.981404,-0.566446,0.802896
0.967991,-0.563925,0.805211
0.954673,-0.558595,0.807397
0.943291,-0.554184,0.80989
0.933034,-0.549619,0.810604
0.920006,-0.543758,0.812741
0.907408,-0.536761,0.814455
0.896893,-0.529203,0.814759
0.887893,-0.522497,0.813817
0.881085,-0.516884,0.811844
0.875834,-0.511827,0.807929
0.871792,-0.508322,0.803451
0.867762,-0.50567,0.799224
0.865535,-0.504917,0.79609
0.864851,-0.504772,0.792845
0.863975,-0.504563,0.790201
0.863483,-0.504449,0.788282
0.863263,-0.504329,0.786212
0.863164,-0.504572,0.784801
0.863549,-0.505738,0.783865
0.863537,-0.506707,0.782587
0.862892,-0.507202,0.781517
0.862242,-0.50709,0.780624
0.862158,-0.506454,0.779548
0.86232,-0.505544,0.778874
0.862296,-0.505567,0.778442
0.862259,-0.505636,0.778102
0.861814,-0.505265,0.777715
0.861879,-0.50411,0.777831
0.862782,-0.503254,0.777485
0.862786,-0.50225,0.776476
0.86289,-0.502084,0.77638
0.863093,-0.503131,0.776457
0.863187,-0.503546,0.77652
0.863074,-0.504121,0.77592
0.862284,-0.503448,0.775752
0.861154,-0.502863,0.774997
0.860752,-0.503408,0.774778
0.861118,-0.504358,0.775463
0.861175,-0.504133,0.774851
0.861099,-0.504476,0.774364
0.860959,-0.504229,0.773487
0.861806,-0.50391,0.773009
0.862066,-0.504258,0.773493
0.862354,-0.504835,0.773453
0.86328,-0.505429,0.773905
0.862892,-0.505925,0.773959
0.86227,-0.506694,0.774369
0.86231,-0.506362,0.774494
0.861831,-0.504907,0.774784
0.863655,-0.505247,0.773736
0.865596,-0.505933,0.773345
0.865198,-0.505363,0.774048
0.863438,-0.504661,0.774098
0.862508,-0.504901,0.774109
1.21117,0.0954136,0.548282
1.21117,0.0954136,0.548282
1.2052,0.0882587,0.552816
1.19868,0.0810737,0.556492
1.192,0.0714461,0.561271
1.18415,0.0594463,0.567267
1.17741,0.0451316,0.574155
1.17121,0.0289549,0.5812
1.16547,0.0121076,0.588332
1.15977,-0.00622148,0.595568
1.15386,-0.0251795,0.602595
1.14805,-0.0461558,0.610142
1.14352,-0.0691151,0.617799
1.14071,-0.100121,0.620883
1.13932,-0.128338,0.627566
1.13739,-0.153486,0.635439
1.1361,-0.176086,0.645654
1.13529,-0.199448,0.654485
1.13414,-0.22115,0.661931
1.13545,-0.242352,0.66974
1.13614,-0.258967,0.679396
1.13888,-0.278696,0.689633
1.14086,-0.294207,0.702105
1.14491,-0.312483,0.709755
1.14538,-0.32715,0.721261
1.14616,-0.343371,0.729034
1.14549,-0.359187,0.737573
1.14573,-0.373944,0.748573
1.14316,-0.38668,0.760433
1.1382,-0.398332,0.770215
1.13469,-0.411846,0.780609
1.12956,-0.422585,0.790241
1.1227,-0.43048,0.801683
1.1149,-0.439967,0.810841
1.1083,-0.450099,0.817272
1.09945,-0.462336,0.823332
1.09253,-0.469471,0.829176
1.08526,-0.474537,0.836514
1.07437,-0.482851,0.841564
1.06211,-0.484992,0.84923
1.05093,-0.490996,0.853514
1.03944,-0.497512,0.856267
1.01279,-0.524859,0.848079
0.993177,-0.538773,0.846828
0.975685,-0.541469,0.846813
0.96338,-0.542835,0.846738
0.950706,-0.539804,0.85032
0.940046,-0.535912,0.850408
0.929847,-0.533806,0.849482
0.923039,-0.530057,0.848132
0.916567,-0.527858,0.846122
0.911722,-0.525471,0.843714
0.907181,-0.522687,0.840242
0.901838,-0.522468,0.836756
0.89875,-0.522149,0.834098
0.893898,-0.523524,0.829342
0.890772,-0.522393,0.825425
0.889883,-0.522438,0.822483
0.888685,-0.521241,0.81721
0.888276,-0.521749,0.812488
0.887049,-0.523514,0.807736
0.887741,-0.526194,0.803977
0.888299,-0.526634,0.799029
0.888402,-0.525428,0.794978
0.886601,-0.525187,0.792051
0.885769,-0.524789,0.789576
0.885285,-0.524317,0.787263
0.886028,-0.525116,0.786209
0.885805,-0.525541,0.785056
0.885435,-0.527151,0.783617
0.883805,-0.526443,0.780919
0.883844,-0.527627,0.780484
0.883766,-0.527183,0.779349
0.883624,-0.527114,0.777529
0.8837,-0.526486,0.775966
0.884636,-0.526401,0.775363
0.88509,-0.52621,0.774122
0.885667,-0.525928,0.773858
0.885306,-0.524732,0.772306
0.884585,-0.524062,0.771486
0.88416,-0.524118,0.771175
0.884939,-0.524192,0.771103
0.884943,-0.523268,0.771546
0.886992,-0.52372,0.77243
0.886078,-0.522664,0.771472
0.885682,-0.522072,0.771757
0.885243,-0.521919,0.771733
0.886014,-0.521149,0.771344
0.885967,-0.520385,0.771898
0.885216,-0.518261,0.771413
1.23087,0.111674,0.543681
1.23087,0.111674,0.543681
1.22936,0.111599,0.544241
1.22669,0.110753,0.546206
1.22296,0.108484,0.547275
1.21803,0.101934,0.552471
1.21093,0.0934741,0.556232
1.20242,0.0798688,0.560379
1.19154,0.0621878,0.565741
1.1823,0.0418156,0.57351
1.1758,0.018555,0.581273
1.16967,-0.00507917,0.5896
1.16345,-0.0291649,0.598309
1.15773,-0.0527342,0.606755
1.15541,-0.0833091,0.611012
1.15416,-0.116252,0.613972
1.15242,-0.146173,0.61868
1.15043,-0.17227,0.628315
1.14736,-0.194224,0.638944
1.14645,-0.21788,0.648511
1.14322,-0.236572,0.658437
1.14177,-0.254413,0.670735
1.13995,-0.274646,0.680314
1.13784,-0.293571,0.691583
1.13545,-0.314571,0.70025
1.134,-0.334864,0.710319
1.13094,-0.355382,0.719956
1.12711,-0.377076,0.72832
1.12198,-0.395219,0.738149
1.11743,-0.412382,0.751831
1.11134,-0.428474,0.762478
1.10612,-0.444623,0.773627
1.09864,-0.460828,0.78436
1.09043,-0.477309,0.792885
1.07929,-0.490394,0.802649
1.06676,-0.501668,0.811961
1.04235,-0.526642,0.815743
1.02178,-0.548016,0.816968
1.00433,-0.558308,0.820779
0.989483,-0.560936,0.827393
0.973974,-0.560169,0.833061
0.960879,-0.556325,0.838411
0.949338,-0.552111,0.84139
0.938622,-0.547499,0.842416
0.929002,-0.541261,0.842619
0.91922,-0.537297,0.841509
0.910825,-0.53255,0.839362
0.903805,-0.527795,0.8366
0.8994,-0.523025,0.833642
0.893961,-0.519903,0.829808
0.890538,-0.516327,0.825003
0.887091,-0.514927,0.820859
0.883789,-0.513983,0.815279
0.882273,-0.513442,0.810429
0.880586,-0.51288,0.805061
0.878209,-0.512273,0.799925
0.877068,-0.510601,0.795065
0.876271,-0.509622,0.791613
0.875007,-0.508961,0.787664
0.873612,-0.509717,0.78443
0.872834,-0.509522,0.782016
0.873745,-0.509822,0.779995
0.874227,-0.508446,0.777875
0.874737,-0.507655,0.776615
0.87553,-0.507348,0.775872
0.876851,-0.505729,0.775321
0.877319,-0.505632,0.774749
0.877733,-0.505767,0.77405
0.87779,-0.504221,0.774186
0.877396,-0.503582,0.773893
0.877712,-0.503734,0.773874
0.878042,-0.504107,0.773691
0.877972,-0.504404,0.773693
0.877366,-0.505912,0.77345
0.877425,-0.507017,0.773989
0.876833,-0.50749,0.773312
0.875961,-0.507715,0.772708
0.875291,-0.508878,0.773331
0.876589,-0.507922,0.774641
0.876571,-0.506773,0.77484
0.876722,-0.506037,0.774547
0.877264,-0.506424,0.774354
0.876665,-0.50668,0.773379
0.876919,-0.506656,0.773433
0.877088,-0.506941,0.773018
0.876911,-0.50644,0.772338
0.876961,-0.506246,0.772176
0.876963,-0.506648,0.772669
0.876614,-0.506773,0.772837
0.87701,-0.507418,0.773125
1.45181,-0.0250667,0.547401
1.45181,-0.0250667,0.547401
1.45204,-0.0235435,0.546028
1.45303,-0.0231633,0.545952
1.45439,-0.0231786,0.546472
1.45634,-0.0232391,0.546992
1.45804,-0.0238228,0.546935
1.45931,-0.024571,0.546453
1.46122,-0.0252582,0.54662
1.463,-0.025622,0.547711
1.464,-0.0254669,0.549852
1.46404,-0.0252521,0.550277
1.46419,-0.0252253,0.550149
1.46429,-0.0250755,0.551598
1.46368,-0.0245551,0.55334
1.46274,-0.024343,0.554296
1.46104,-0.0238773,0.554574
1.45943,-0.0229898,0.555845
1.45893,-0.0221605,0.557614
1.45955,-0.021346,0.558543
1.46106,-0.0209587,0.559714
1.46164,-0.020493,0.560965
1.462,-0.0202172,0.561433
1.46289,-0.0205588,0.561202
1.46439,-0.0213035,0.560722
1.46672,-0.0216904,0.560239
1.46905,-0.0216784,0.559242
1.47071,-0.0215136,0.557659
1.4726,-0.0208795,0.556854
1.47484,-0.0203491,0.557152
1.47684,-0.0204285,0.556926
1.4788,-0.0206402,0.556569
1.48024,-0.0209709,0.556557
1.48128,-0.021133,0.555636
1.48254,-0.0213607,0.555736
1.48338,-0.0215514,0.556831
1.48304,-0.0213826,0.557305
1.4822,-0.0208044,0.55714
1.4821,-0.0205581,0.557246
1.48168,-0.021165,0.558301
1.48065,-0.0213436,0.558775
1.47947,-0.0213898,0.559543
1.47853,-0.0212075,0.5606
1.47783,-0.0212916,0.561206
1.47681,-0.0215444,0.560885
1.47627,-0.0213423,0.561052
1.47567,-0.0194478,0.561683
1.475,-0.0177149,0.56159
1.47471,-0.0191841,0.560634
1.47429,-0.0204477,0.559583
1.47462,-0.0198707,0.558944
1.47517,-0.0187693,0.558451
1.47427,-0.019216,0.558903
1.47377,-0.0197404,0.559299
1.47318,-0.020076,0.558972
1.47192,-0.0199766,0.558381
1.47124,-0.0200411,0.558271
1.47066,-0.0205212,0.558372
1.47001,-0.0208938,0.558571
1.46913,-0.0213307,0.558179
1.4685,-0.0218123,0.55762
1.46808,-0.0222377,0.557112
1.46759,-0.0226117,0.556619
1.46696,-0.0224326,0.557007
1.46639,-0.0220163,0.557606
1.46468,-0.0218531,0.557465
1.46346,-0.0213303,0.55768
1.46231,-0.0209364,0.557161
1.46118,-0.0209825,0.5561
1.46059,-0.0211668,0.556084
1.46065,-0.0211291,0.556784
1.46095,-0.0211609,0.556985
1.46068,-0.0214648,0.556995
1.46105,-0.0215423,0.557774
1.46128,-0.021907,0.557663
1.46093,-0.0221473,0.556899
1.46086,-0.0220636,0.55627
1.46119,-0.0218278,0.556064
1.46134,-0.0218634,0.55706
1.46184,-0.0219347,0.55736
1.46191,-0.0223044,0.555924
1.46169,-0.0218543,0.556336
1.46068,-0.0210594,0.557158
1.46046,-0.0213968,0.556569
1.46049,-0.0212972,0.556067
1.46004,-0.0212354,0.555552
1.45978,-0.0212111,0.554955
1.46014,-0.0213368,0.555275
1.46,-0.0212676,0.556593
1.45955,-0.0206814,0.556916
1.43344,-0.0390826,0.546243
1.43344,-0.0390826,0.546243
1.43381,-0.0390171,0.547408
1.43435,-0.0389399,0.54746
1.43495,-0.0384639,0.548049
1.43425,-0.0372637,0.547993
1.4351,-0.0364683,0.548336
1.43532,-0.0359445,0.547959
1.43396,-0.0343784,0.546822
1.43388,-0.0330633,0.546332
1.4354,-0.0325427,0.545833
1.43579,-0.0324412,0.545011
1.43633,-0.0321913,0.544635
1.43826,-0.0332155,0.546821
1.4403,-0.0345146,0.549125
1.44136,-0.0351724,0.550668
1.44239,-0.0355222,0.552283
1.44327,-0.0349126,0.553718
1.44413,-0.0338918,0.55472
1.44433,-0.0328355,0.554894
1.44377,-0.0323684,0.554661
1.44381,-0.0324659,0.554575
1.44401,-0.0317877,0.55534
1.44463,-0.0314761,0.556068
1.44549,-0.0315644,0.55653
1.44723,-0.0311589,0.5573
1.44877,-0.0290597,0.557483
1.44966,-0.0264907,0.556925
1.45145,-0.0254172,0.556128
1.45343,-0.0252678,0.55501
1.45718,-0.025945,0.555536
1.4625,-0.0279807,0.557005
1.4707,-0.0319785,0.559192
1.47894,-0.0357583,0.560641
1.48569,-0.0374625,0.561495
1.49101,-0.0384375,0.561822
1.49568,-0.0384317,0.561697
1.5004,-0.0381634,0.561365
1.50479,-0.0377273,0.561513
1.50833,-0.0374945,0.560909
1.51013,-0.0367257,0.560411
1.51194,-0.0362325,0.560434
1.51275,-0.0353916,0.560751
1.51256,-0.0343303,0.561445
1.51202,-0.0337649,0.561474
1.51133,-0.0339862,0.560117
1.50979,-0.0341941,0.559578
1.50789,-0.0345379,0.559764
1.50644,-0.034953,0.560364
1.50429,-0.0346446,0.560056
1.50234,-0.0343576,0.559707
1.5015,-0.0342265,0.560282
1.50055,-0.0337811,0.561116
1.49995,-0.0336095,0.561123
1.49956,-0.0332605,0.561671
1.49903,-0.0331812,0.562756
1.49811,-0.0337094,0.563551
1.49684,-0.0341545,0.564834
1.49561,-0.0343312,0.565694
1.4946,-0.0342281,0.565692
1.49423,-0.0344468,0.565274
1.494,-0.0347987,0.565071
1.49378,-0.0351368,0.564451
1.49346,-0.0352033,0.564063
1.49323,-0.0353347,0.563862
1.49368,-0.0358168,0.563945
1.49427,-0.0363871,0.563902
1.49473,-0.0366198,0.563487
1.49494,-0.0361699,0.564251
1.49506,-0.0357083,0.564072
1.49532,-0.0355281,0.562705
1.49508,-0.0357475,0.562941
1.49496,-0.0360842,0.563311
1.49465,-0.0363357,0.562471
1.49394,-0.036496,0.562163
1.49494,-0.0361396,0.563042
1.49566,-0.0357736,0.562912
1.49487,-0.0359516,0.562286
1.49376,-0.0358621,0.562397
1.49372,-0.0360608,0.561775
1.494,-0.0365995,0.561514
1.49358,-0.0370101,0.562006
1.49284,-0.0365976,0.561666
1.49229,-0.0358655,0.561218
1.49235,-0.0354525,0.562263
1.49241,-0.0359115,0.562485
1.49247,-0.0355967,0.562758
1.49192,-0.0349994,0.562349
1.49122,-0.0349264,0.561256
1.49165,-0.0347751,0.56133
1.40623,-0.0856452,0.532236
1.40623,-0.0856452,0.532236
1.40659,-0.0856562,0.530688
1.40769,-0.0857975,0.530107
1.40912,-0.0858233,0.529936
1.41065,-0.0856172,0.529204
1.41192,-0.0852657,0.528835
1.41289,-0.0837673,0.52886
1.41343,-0.0816101,0.528413
1.41407,-0.0786868,0.529348
1.41546,-0.0746672,0.532202
1.41743,-0.0712143,0.535578
1.41966,-0.0690187,0.536858
1.42149,-0.0676586,0.53676
1.42298,-0.0669607,0.537551
1.4238,-0.0666363,0.53789
1.42345,-0.0662494,0.536247
1.42363,-0.0654216,0.53385
1.42395,-0.0646184,0.533478
1.42373,-0.0645694,0.534945
1.42372,-0.065269,0.536828
1.42429,-0.0659225,0.538901
1.42485,-0.0648986,0.541272
1.42463,-0.0616126,0.542703
1.42447,-0.0587406,0.542301
1.42517,-0.0575108,0.541298
1.426,-0.0569545,0.540726
1.42691,-0.0575438,0.541438
1.42877,-0.0587145,0.542436
1.43129,-0.0582094,0.542866
1.43494,-0.0564272,0.543973
1.43912,-0.0548492,0.544012
1.44197,-0.053075,0.543316
1.44404,-0.0497754,0.544085
1.44659,-0.0463313,0.546529
1.44945,-0.0446234,0.548442
1.45225,-0.042396,0.549534
1.45505,-0.0404411,0.54944
1.4571,-0.0398412,0.547947
1.45909,-0.039116,0.549487
1.46159,-0.0376889,0.552803
1.46315,-0.0356547,0.554482
1.46365,-0.0347998,0.555123
1.46425,-0.0350393,0.55659
1.4658,-0.034967,0.55836
1.46796,-0.0345304,0.559421
1.46903,-0.0346184,0.558701
1.46957,-0.0347812,0.558456
1.47087,-0.033919,0.559982
1.47197,-0.0328265,0.561089
1.47314,-0.0324677,0.561644
1.47081,-0.0289416,0.564213
1.46739,-0.0253152,0.567164
1.46914,-0.0261381,0.566423
1.47313,-0.0277703,0.564577
1.47608,-0.0290858,0.563423
1.47798,-0.0307821,0.562985
1.47963,-0.0325967,0.563187
1.48136,-0.0326659,0.564099
1.48275,-0.0318851,0.564855
1.4836,-0.0321719,0.564681
1.48436,-0.0328488,0.56491
1.48529,-0.0330447,0.565878
1.48646,-0.0330622,0.566349
1.48674,-0.0330194,0.567076
1.48728,-0.0331798,0.567527
1.48909,-0.0337442,0.566838
1.49141,-0.0338809,0.568048
1.49296,-0.0337805,0.569218
1.49382,-0.0340151,0.56916
1.49461,-0.034238,0.56977
1.49485,-0.0343509,0.570021
1.49503,-0.0343906,0.570145
1.49547,-0.0345418,0.570295
1.49543,-0.0335421,0.570713
1.49571,-0.0324017,0.571928
1.49624,-0.0320913,0.572749
1.4917,-0.0294535,0.572501
1.48285,-0.0250754,0.573546
1.47579,-0.0222724,0.574505
1.47165,-0.0207577,0.574941
1.46981,-0.0206811,0.574904
1.46933,-0.0203484,0.575549
1.46807,-0.0192194,0.575701
1.46732,-0.0192906,0.575579
1.46716,-0.0202261,0.575049
1.46642,-0.0202535,0.57461
1.4661,-0.0204392,0.574283
1.46495,-0.0213608,0.572634
1.46452,-0.0208653,0.573403
1.39097,-0.185165,0.560515
1.39097,-0.185165,0.560515
1.39506,-0.189619,0.561875
1.39897,-0.195739,0.561594
1.40482,-0.200454,0.561194
1.41011,-0.202462,0.559437
1.41547,-0.207783,0.553458
1.4218,-0.211448,0.551124
1.43041,-0.214879,0.54687
1.44139,-0.217569,0.542578
1.45209,-0.217473,0.540705
1.46243,-0.221716,0.53163
1.47693,-0.221782,0.532861
1.48771,-0.225127,0.540377
1.48007,-0.226791,0.56066
1.47521,-0.230163,0.559653
1.47013,-0.235078,0.558006
1.46619,-0.239191,0.556713
1.46189,-0.244191,0.555843
1.4606,-0.248781,0.554352
1.46125,-0.252319,0.553947
1.46196,-0.254712,0.554597
1.46345,-0.255569,0.555739
1.46497,-0.25573,0.555898
1.46649,-0.255947,0.553916
1.46654,-0.259437,0.552015
1.46939,-0.259956,0.552959
1.46958,-0.262214,0.555468
1.47086,-0.259874,0.558237
1.47158,-0.256702,0.559876
1.47225,-0.255195,0.560257
1.47199,-0.251904,0.56107
1.47111,-0.246711,0.562764
1.4707,-0.239656,0.56582
1.47099,-0.238356,0.566784
1.47003,-0.240886,0.565962
1.46949,-0.244072,0.564001
1.46857,-0.247938,0.561613
1.46787,-0.2496,0.560551
1.46703,-0.253154,0.560326
1.46646,-0.255689,0.560017
1.46658,-0.257646,0.559643
1.46648,-0.259543,0.559446
1.46621,-0.258894,0.560079
1.46642,-0.255448,0.562152
1.46753,-0.254858,0.562912
1.46797,-0.2564,0.562227
1.46801,-0.257507,0.562002
1.46788,-0.257601,0.56252
1.46768,-0.259504,0.56253
1.46821,-0.260918,0.562332
1.46912,-0.261582,0.56193
1.47081,-0.26107,0.560942
1.47166,-0.260513,0.559986
1.47208,-0.256721,0.560937
1.47203,-0.254449,0.561772
1.47127,-0.255284,0.56171
1.47174,-0.254163,0.562536
1.47275,-0.25206,0.562801
1.4723,-0.254732,0.56195
1.47238,-0.256569,0.560971
1.47248,-0.255824,0.560459
1.47303,-0.255374,0.560194
1.47339,-0.254049,0.561077
1.47408,-0.248783,0.563092
1.47414,-0.247191,0.562945
1.47351,-0.249325,0.561797
1.47279,-0.251338,0.560438
1.47325,-0.248987,0.561094
1.47389,-0.246447,0.562122
1.47355,-0.243467,0.562916
1.47195,-0.243405,0.562459
1.47129,-0.243114,0.561466
1.4703,-0.245519,0.561315
1.47006,-0.24758,0.561161
1.47064,-0.247284,0.561074
1.47045,-0.246109,0.561282
1.46966,-0.244038,0.56237
1.46839,-0.241806,0.56443
1.46887,-0.239338,0.567009
1.46838,-0.237971,0.568412
1.46857,-0.229932,0.570916
1.46872,-0.225163,0.570966
1.4679,-0.225044,0.569586
1.46688,-0.225964,0.568097
1.46668,-0.222362,0.568524
1.46714,-0.220029,0.57026
1.4676,-0.218402,0.571811
1.46713,-0.220042,0.571397
1.46724,-0.221936,0.570349
1.41442,-0.164166,0.535315
1.41442,-0.164166,0.535315
1.41524,-0.162374,0.534826
1.41621,-0.158183,0.533116
1.41636,-0.155174,0.52975
1.41805,-0.153931,0.531023
1.42028,-0.15338,0.534238
1.42277,-0.15305,0.536825
1.42582,-0.153264,0.536972
1.4308,-0.153584,0.536505
